Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-8953897~Cellular responses to stimuli	43	8.082706766917292	0.008511252989219065	CUL7, SHC1, DCTN1, EHMT2, NPRL3, PIK3CD, MT1X, PIK3R2, HDAC6, ADD1, CABIN1, MT2A, RXRA, SIN3B, KAT5, GNA11, RPS6KA2, KHSRP, HSF1, SCMH1, LONP1, TBL1X, PRKACA, GCN1, MAPK3, NUP214, ZBTB17, CBX6, RING1, PDPK1, MINK1, SIRT3, NCOR2, MMP14, RRAGC, CARM1, JMJD7-PLA2G4B, CDK2, MT1G, MT1H, CALR, GNB5, ATP6V0C	359	899	11153	1.4859562311574916	0.999977684827385	0.43518313468761016	0.43275194399103134
WIKIPATHWAYS	WP5153:N glycan biosynthesis	7	1.3157894736842104	0.008792450264885284	DPAGT1, MGAT5, RPN1, MAN1C1, MOGS, MAN1B1, DDOST	277	57	8749	3.878839698524289	0.99013524131229	0.4418806843427256	0.4418806843427256
GOTERM_BP_DIRECT	GO:0006904~vesicle docking involved in exocytosis	5	0.9398496240601504	0.008948294389953338	EXOC7, STXBP2, VPS11, EXOC3, RAB8A	503	32	19416	6.031312127236581	0.9999999999433993	0.6368173717740796	0.6326932211759236
REACTOME_PATHWAY	R-HSA-5660526~Response to metal ions	4	0.7518796992481203	0.009173024315487877	MT2A, MT1G, MT1H, MT1X	359	14	11153	8.876243533625148	0.999990333463982	0.43518313468761016	0.43275194399103134
GOTERM_BP_DIRECT	GO:0034198~cellular response to amino acid starvation	6	1.1278195488721803	0.00921868957234858	RRAGC, LARS1, NPRL3, TFEB, GCN1, MAPK3	503	50	19416	4.632047713717694	0.9999999999723471	0.6368173717740796	0.6326932211759236
GOTERM_BP_DIRECT	GO:0032968~positive regulation of transcription elongation by RNA polymerase II	6	1.1278195488721803	0.00921868957234858	MED22, MED9, MED16, MED15, SUPT6H, BRD4	503	50	19416	4.632047713717694	0.9999999999723471	0.6368173717740796	0.6326932211759236
REACTOME_PATHWAY	R-HSA-9772755~Formation of WDR5-containing histone-modifying complexes	6	1.1278195488721803	0.00961265442674754	AKAP8L, KAT8, ASH2L, SGF29, MEN1, HCFC1	359	41	11153	4.546368639173857	0.9999944566981777	0.43518313468761016	0.43275194399103134
REACTOME_PATHWAY	R-HSA-9031528~NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose	3	0.5639097744360901	0.00963502029364519	RXRB, RXRA, NR1H3	359	5	11153	18.640111420612815	0.9999946113571361	0.43518313468761016	0.43275194399103134
REACTOME_PATHWAY	R-HSA-9632974~NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis 	3	0.5639097744360901	0.00963502029364519	RXRB, RXRA, NR1H3	359	5	11153	18.640111420612815	0.9999946113571361	0.43518313468761016	0.43275194399103134
REACTOME_PATHWAY	R-HSA-9031525~NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake 	3	0.5639097744360901	0.00963502029364519	RXRB, RXRA, NR1H3	359	5	11153	18.640111420612815	0.9999946113571361	0.43518313468761016	0.43275194399103134
REACTOME_PATHWAY	R-HSA-1257604~PIP3 activates AKT signaling	17	3.195488721804511	0.009724762786315311	MBD3, USP13, CBX6, RING1, PDPK1, INSR, PIK3CD, PIK3R2, WWP2, PPP2R5D, CHD3, VAV1, RRAGC, SCMH1, PIP4K2B, PIP5K1C, MAPK3	359	260	11153	2.031294193271909	0.9999951897593953	0.43518313468761016	0.43275194399103134
REACTOME_PATHWAY	R-HSA-912526~Interleukin receptor SHC signaling	5	0.9398496240601504	0.010213963879007781	SHC1, INPPL1, PIK3CD, PIK3R2, PTPN6	359	27	11153	5.753120808831116	0.9999974101351907	0.44131368070333615	0.4388482411463343
UP_KW_BIOLOGICAL_PROCESS	KW-0443~Lipid metabolism	35	6.578947368421052	0.01022752604301981	ISYNA1, ABHD4, INPPL1, HDLBP, PIK3CD, GBA1, PLA2G6, AGPAT1, ACACB, PLD3, SMPD4, CYB5R3, PSAP, PGAP6, SCAP, PIP4K2B, PIP5K1C, GGT1, CDIPT, MORC2, ACADS, GSTM2, GSTM1, MBOAT7, DGKZ, SREBF2, CYP2A6, FASN, PI4KA, ECHDC2, PNPLA6, PI4KB, DHCR7, SLC27A3, BCAT2	340	759	11434	1.5507633883592962	0.5994579816396719	0.23011933596794573	0.214778046903416
WIKIPATHWAYS	WP306:Focal adhesion	14	2.631578947368421	0.01024266755224173	ITGB5, SHC1, LAMB2, PDPK1, PXN, VEGFC, PIK3CD, PIK3R2, ACTN4, VAV1, ARHGAP35, PIP5K1C, PAK4, MAPK3	277	199	8749	2.222048872521452	0.9954130431321321	0.4418806843427256	0.4418806843427256
GOTERM_BP_DIRECT	GO:0016055~Wnt signaling pathway	12	2.2556390977443606	0.010324190275384282	FBXW4, DDB1, WWOX, TLE2, PTK7, CHD8, DVL2, PAF1, FAM53B, DRD2, PKD1, CSNK1G2	503	189	19416	2.4508188961469277	0.9999999999985243	0.6561709537383774	0.6519214656570241
GOTERM_BP_DIRECT	GO:0045926~negative regulation of growth	4	0.7518796992481203	0.010498735259814039	MT2A, MT1G, MT1H, MT1X	503	18	19416	8.577866136514247	0.9999999999990712	0.6561709537383774	0.6519214656570241
GOTERM_BP_DIRECT	GO:0006515~protein quality control for misfolded or incompletely synthesized proteins	4	0.7518796992481203	0.010498735259814039	LONP1, ZSWIM8, ANKZF1, HDAC6	503	18	19416	8.577866136514247	0.9999999999990712	0.6561709537383774	0.6519214656570241
GOTERM_BP_DIRECT	GO:0050775~positive regulation of dendrite morphogenesis	4	0.7518796992481203	0.010498735259814039	CUL7, CUX1, OBSL1, HDAC6	503	18	19416	8.577866136514247	0.9999999999990712	0.6561709537383774	0.6519214656570241
WIKIPATHWAYS	WP4658:Small cell lung cancer	9	1.6917293233082706	0.010695038252034085	RXRB, ZBTB17, RXRA, GADD45B, NOS2, LAMB2, CDK2, PIK3CD, PIK3R2	277	96	8749	2.9610785198555956	0.9963884974526798	0.4418806843427256	0.4418806843427256
WIKIPATHWAYS	WP364:IL6 signaling	6	1.1278195488721803	0.010884858148613572	SHC1, PIK3R2, TYK2, IL6R, VAV1, MAPK3	277	43	8749	4.407186634203677	0.9967333492231525	0.4418806843427256	0.4418806843427256
GOTERM_BP_DIRECT	GO:2001234~negative regulation of apoptotic signaling pathway	5	0.9398496240601504	0.011083129085404332	MNT, PCGF2, MAZ, AATF, GRINA	503	34	19416	5.676529060928546	0.999999999999803	0.6765863685857295	0.6722046663891744
WIKIPATHWAYS	WP5072:Modulators of TCR signaling and T cell activation	7	1.3157894736842104	0.012122914865377836	TMEM222, SMARCB1, PDPK1, PIK3R2, PTPN6, DGKZ, VAV1	277	61	8749	3.6244895543587616	0.998303230773125	0.4418806843427256	0.4418806843427256
GOTERM_BP_DIRECT	GO:0050684~regulation of mRNA processing	4	0.7518796992481203	0.012231627326339868	KAT8, SAFB, CDK11B, SUPT6H	503	19	19416	8.12639949775034	0.9999999999999907	0.7282242283618253	0.7235081095495773
WIKIPATHWAYS	WP5351:Kleefstra syndrome	5	0.9398496240601504	0.012362429828451753	ASXL1, RXRA, SMARCB1, ASH2L, SMARCA4	277	29	8749	5.44566164571144	0.9985053275897812	0.4418806843427256	0.4418806843427256
GOTERM_BP_DIRECT	GO:1904263~positive regulation of TORC1 signaling	6	1.1278195488721803	0.012655870009549769	RRAGC, USP4, LARS1, CLEC16A, CTNS, KLHL22	503	54	19416	4.288933068257124	0.999999999999997	0.7282242283618253	0.7235081095495773
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	14	2.631578947368421	0.012761262668435795	USP13, GRN, SEC16A, HIP1R, UBR4, TSC1, HCFC1, BAG6, PINK1, FLOT2, CALR, TBL1X, PPIB, NOP53	503	248	19416	2.1790547040338613	0.9999999999999977	0.7282242283618253	0.7235081095495773
WIKIPATHWAYS	WP2011:SREBF and miR33 in cholesterol and lipid homeostasis	4	0.7518796992481203	0.012822142319089192	FASN, NR1H3, MED15, SREBF2	277	16	8749	7.896209386281589	0.9988283520601113	0.4418806843427256	0.4418806843427256
REACTOME_PATHWAY	R-HSA-199991~Membrane Trafficking	32	6.015037593984962	0.012888450711324441	GDI1, DCTN1, PLA2G6, AP2A2, TGOLN2, VPS51, CUX1, VPS52, GOLGA1, DVL2, TRAPPC12, MAN1C1, PIP5K1C, TBC1D17, SPTAN1, RAB8A, TBC1D10B, EXOC7, DENND2B, SEC16A, GBF1, HIP1R, AP1B1, TSC1, TRAPPC9, ARFGAP2, RAB11B, HGS, RAB35, MADD, EXOC3, SEC24C	359	635	11153	1.5655736626236485	0.9999999127249263	0.5086552631095853	0.5058136135950065
KEGG_PATHWAY	hsa04141:Protein processing in endoplasmic reticulum	12	2.2556390977443606	0.012949006729826813	PRKCSH, RPN1, MAN1C1, MOGS, RRBP1, MAN1B1, CALR, SEC24C, SIL1, DDOST, UBXN6, PDIA4	266	170	8865	2.35249889429456	0.9777586961062469	0.2873216811310625	0.28240178933087307
REACTOME_PATHWAY	R-HSA-8943724~Regulation of PTEN gene transcription	7	1.3157894736842104	0.013194026784365803	MBD3, CBX6, RRAGC, RING1, SCMH1, CHD3, MAPK3	359	61	11153	3.565048632357642	0.9999999407883224	0.5086552631095853	0.5058136135950065
REACTOME_PATHWAY	R-HSA-74160~Gene expression (Transcription)	67	12.593984962406015	0.013223144599698259	INTS11, ZNF692, SMARCB1, EHMT2, AKAP8L, ASH2L, CHD3, SGF29, MED16, MED15, MED12, SIN3B, KAT5, SCMH1, UBTF, KAT8, PIP4K2B, PRKACA, MEN1, NUP214, DAXX, RING1, PDPK1, TSC1, HCFC1, SIRT3, NCOR2, ZNF839, RRAGC, RARA, GTF3C1, MAGED1, SUPT6H, HDAC6, RXRB, NUAK1, RXRA, POLR2A, SYMPK, TBL1X, ZNF500, MORC2, BANP, MAPK3, MBD3, WWOX, CBX6, TCF7L1, POU2F1, BRF2, INTS1, CPSF1, PCGF2, INTS3, NR1H3, ZNF34, SUPT5H, SMARCA4, PINK1, CARM1, CNOT3, CDK2, INTS5, PAF1, TAF6, INTS9, ZNF212	359	1579	11153	1.3182261612635198	0.9999999429375779	0.5086552631095853	0.5058136135950065
REACTOME_PATHWAY	R-HSA-212165~Epigenetic regulation of gene expression	19	3.571428571428571	0.013396347711585247	MBD3, SMARCB1, EHMT2, AKAP8L, ASH2L, SGF29, CHD3, MED16, SMARCA4, HCFC1, NCOR2, MED12, RXRA, SIN3B, UBTF, KAT8, TBL1X, MORC2, MEN1	359	316	11153	1.8679436550192166	0.9999999542040893	0.5086552631095853	0.5058136135950065
GOTERM_BP_DIRECT	GO:0006882~intracellular zinc ion homeostasis	5	0.9398496240601504	0.013520864427201157	MT2A, MT1G, MT1H, MT1X, MT1HL1	503	36	19416	5.361166335321405	0.9999999999999997	0.7551546621575115	0.7502641367263961
WIKIPATHWAYS	WP5397:Vitamin A1 and A5 X pathways	3	0.5639097744360901	0.013675634576463733	RXRB, RXRA, RARA	277	6	8749	15.792418772563177	0.9992546926706322	0.4418806843427256	0.4418806843427256
KEGG_PATHWAY	hsa04072:Phospholipase D signaling pathway	11	2.0676691729323307	0.013775697040530393	SHC1, JMJD7-PLA2G4B, INSR, PIK3CD, TSC1, PIK3R2, PIP5K1C, AGPAT1, DGKZ, MAPK3, PIK3R5	266	149	8865	2.4603875460463236	0.9825857603895453	0.2873216811310625	0.28240178933087307
WIKIPATHWAYS	WP5411:Phosphatidyl inositol phosphate pathway	6	1.1278195488721803	0.014363234481503508	FIG4, PI4KA, PIK3CD, PIP4K2B, PI4KB, PIP5K1C	277	46	8749	4.1197614189295235	0.9994824694226365	0.4418806843427256	0.4418806843427256
GOTERM_BP_DIRECT	GO:0007030~Golgi organization	9	1.6917293233082706	0.014643089752674202	CUL7, VPS51, FAM174B, SEC16A, GBF1, TRAPPC12, OBSL1, RAB8A, TJAP1	503	123	19416	2.8244193376327402	1.0	0.8007939708493704	0.7956078765619651
REACTOME_PATHWAY	R-HSA-3108232~SUMO E3 ligases SUMOylate target proteins	13	2.443609022556391	0.014958789188980717	NUP214, DAXX, RING1, PCGF2, NR1H3, MRTFA, CHD3, SAFB, NCOR2, RXRA, SCMH1, RARA, ZBED1	359	183	11153	2.2069348676499687	0.9999999937141564	0.541103948630041	0.5380810215427222
REACTOME_PATHWAY	R-HSA-8854214~TBC/RABGAPs	6	1.1278195488721803	0.015444614245426157	RAB35, TSC1, TBC1D17, RAB8A, TBC1D10B, RAB11B	359	46	11153	4.052198134915829	0.9999999966122549	0.541103948630041	0.5380810215427222
GOTERM_BP_DIRECT	GO:0006355~regulation of DNA-templated transcription	37	6.954887218045112	0.015894128453731518	USP13, KDM5C, ZNF592, MAGED1, PBXIP1, CHD3, SGF29, MED15, KAT5, POLR2A, KHSRP, SCMH1, DVL2, ZBED1, KAT8, ERC1, ZNF500, BRD4, DAXX, TCF7L1, TLE2, INSR, DAPK3, TFEB, ZNF34, CDK11B, SMARCA4, HCFC1, ASXL1, THAP7, CARM1, CNOT3, HCLS1, CALR, VGLL4, SLC2A4RG, ZNF212	503	957	19416	1.4923873685784976	1.0	0.8318276334770068	0.8264405592792511
REACTOME_PATHWAY	R-HSA-74752~Signaling by Insulin receptor	8	1.5037593984962405	0.016043525398926048	ATP6AP1, SHC1, PDPK1, INSR, PIK3R2, CTSD, ATP6V0C, MAPK3	359	82	11153	3.0309124261159046	0.9999999984195258	0.541103948630041	0.5380810215427222
REACTOME_PATHWAY	R-HSA-162582~Signal Transduction	102	19.172932330827066	0.01606214621476495	CYFIP2, ARHGAP35, RGS3, KAT5, RPS6KA2, ARHGDIA, SCMH1, PIP4K2B, PRKACA, IL6R, PDK2, MEN1, TLE2, USP4, MRTFA, TSC1, DGKZ, NISCH, RRAGC, HGS, MADD, CSNK1G2, MAGED1, SHC1, PXN, ARL2, PIK3R2, LTBP3, PIK3R5, RHOT2, DDRGK1, PSAP, DVL2, PLXNA1, PIP5K1C, DRD2, JAG2, CBX6, POU2F1, INSR, SMARCA4, FASN, CDK2, GNB5, RGL2, PTPRU, CXCL6, ITGB5, CHD8, ARHGAP1, PIK3CD, ECE1, ASH2L, ARHGEF10L, CHD3, TNFAIP1, AATF, AP2A2, FLOT2, SPTAN1, EMD, CTSD, PELP1, ATP6AP1, RING1, PDPK1, STRADA, ARHGEF18, PPP2R5D, TYK2, ARAP1, DUSP8, ADRA2A, VAV1, ARFGAP2, TNFRSF1A, NCOR2, MMP14, RARA, ATP6V0C, USP13, HDAC6, RXRB, RXRA, POLR2A, GNA11, TBL1X, PAK4, SH2B1, MAPK3, MBD3, WWOX, TCF7L1, KDM4B, LAMB2, VEGFC, NR1H3, MYO9B, WWP2, ABHD17A, CARM1, PTPN6	359	2597	11153	1.2201844210643735	0.999999998456562	0.541103948630041	0.5380810215427222
GOTERM_BP_DIRECT	GO:0032148~activation of protein kinase B activity	4	0.7518796992481203	0.016161222593267563	PINK1, PDPK1, INSR, ADRA2A	503	21	19416	7.352456688440784	1.0	0.8318276334770068	0.8264405592792511
GOTERM_BP_DIRECT	GO:0048384~retinoic acid receptor signaling pathway	4	0.7518796992481203	0.016161222593267563	RXRB, RXRA, RARA, ACTN4	503	21	19416	7.352456688440784	1.0	0.8318276334770068	0.8264405592792511
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	9	1.6917293233082706	0.016209601470291827	PFKFB3, NOS2, INSR, MKNK2, PIK3CD, PIK3R2, IL6R, HK1, MAPK3	266	109	8865	2.7517762295647374	0.9915364363533454	0.3155469086216809	0.3101437081315836
REACTOME_PATHWAY	R-HSA-5653656~Vesicle-mediated transport	33	6.203007518796992	0.0168079429967911	GDI1, DCTN1, PLA2G6, AP2A2, TGOLN2, VPS51, CUX1, VPS52, GOLGA1, DVL2, TRAPPC12, MAN1C1, PIP5K1C, TBC1D17, SPTAN1, RAB8A, TBC1D10B, EXOC7, DENND2B, SEC16A, GBF1, HIP1R, AP1B1, TSC1, TRAPPC9, ARFGAP2, RAB11B, HGS, RAB35, MADD, EXOC3, CALR, SEC24C	359	674	11153	1.5210773414446657	0.9999999994031479	0.541103948630041	0.5380810215427222
REACTOME_PATHWAY	R-HSA-9024446~NR1H2 and NR1H3-mediated signaling	6	1.1278195488721803	0.016842022343632558	RXRB, NCOR2, RXRA, FASN, NR1H3, TBL1X	359	47	11153	3.9659811533218754	0.9999999994285156	0.541103948630041	0.5380810215427222
WIKIPATHWAYS	WP4657:22q11 2 copy number variation syndrome	10	1.8796992481203008	0.01716936885786196	POLR2A, THAP7, NPRL3, PI4KA, KLHL22, DRD2, MED15, ESS2, SREBF2, PAK4	277	125	8749	2.5267870036101083	0.999883493168607	0.49886555070343364	0.49886555070343364
REACTOME_PATHWAY	R-HSA-9006925~Intracellular signaling by second messengers	18	3.3834586466165413	0.017719122361599147	MBD3, USP13, CBX6, RING1, PDPK1, INSR, PIK3CD, PIK3R2, WWP2, PPP2R5D, CHD3, VAV1, RRAGC, SCMH1, PIP4K2B, PIP5K1C, PRKACA, MAPK3	359	302	11153	1.8516666974118687	0.9999999998132248	0.5550515079770932	0.5519506615638134
GOTERM_BP_DIRECT	GO:0007088~regulation of mitotic nuclear division	4	0.7518796992481203	0.018360811091622766	CUL9, CUL7, DAPK3, OBSL1	503	22	19416	7.018254111693475	1.0	0.9123159950617664	0.9064076629032711
GOTERM_BP_DIRECT	GO:0001933~negative regulation of protein phosphorylation	7	1.3157894736842104	0.018420094376485188	CTDSP1, MICAL1, CTDSPL, DRD2, CACTIN, CDK5RAP3, MEN1	503	81	19416	3.3358368308666524	1.0	0.9123159950617664	0.9064076629032711
UP_KW_BIOLOGICAL_PROCESS	KW-0833~Ubl conjugation pathway	34	6.390977443609022	0.018523619431442324	CUL9, USP13, RNF10, CUL7, CUEDC2, TRAF3IP2, MAGED1, MGRN1, USP11, ASB13, UBR4, TNFAIP1, PRPF19, TRIM8, RNF216, DDRGK1, HECTD3, ZSWIM8, ZBED1, TBL1X, CDK5RAP3, UBXN6, WDTC1, FBXW4, RING1, USP4, KLHL22, WWP2, RNF40, ASXL1, DDB1, ATG4B, RNF220, RNF187	340	764	11434	1.4965968586387435	0.8106318710630122	0.3334251497659618	0.31119680644823106
REACTOME_PATHWAY	R-HSA-2990846~SUMOylation	13	2.443609022556391	0.018825321074280324	NUP214, DAXX, RING1, PCGF2, NR1H3, MRTFA, CHD3, SAFB, NCOR2, RXRA, SCMH1, RARA, ZBED1	359	189	11153	2.136873443280128	0.9999999999544851	0.5687484860558097	0.5655711202119226
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	6	1.1278195488721803	0.019288081337856783	CXCL6, GBF1, PIK3CD, PIP5K1C, PPIB, VAV1	503	60	19416	3.8600397614314117	1.0	0.9315761203632319	0.9255430559646891
REACTOME_PATHWAY	R-HSA-444257~RSK activation	3	0.5639097744360901	0.019389294445501838	PDPK1, RPS6KA2, MAPK3	359	7	11153	13.314365300437723	0.9999999999778549	0.5687484860558097	0.5655711202119226
REACTOME_PATHWAY	R-HSA-73857~RNA Polymerase II Transcription	58	10.902255639097744	0.01953567722490923	INTS11, ZNF692, SMARCB1, EHMT2, ASH2L, CHD3, MED16, MED15, MED12, SIN3B, KAT5, SCMH1, PIP4K2B, PRKACA, MEN1, DAXX, RING1, PDPK1, TSC1, SIRT3, NCOR2, ZNF839, RRAGC, RARA, MAGED1, SUPT6H, HDAC6, RXRB, NUAK1, RXRA, POLR2A, SYMPK, TBL1X, ZNF500, BANP, MAPK3, MBD3, WWOX, CBX6, TCF7L1, POU2F1, INTS1, CPSF1, PCGF2, INTS3, NR1H3, ZNF34, SUPT5H, SMARCA4, PINK1, CARM1, CNOT3, CDK2, INTS5, PAF1, TAF6, INTS9, ZNF212	359	1358	11153	1.3268611467790172	0.9999999999816329	0.5687484860558097	0.5655711202119226
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	26	4.887218045112782	0.019549480744116773	CYFIP2, MTCH1, PFKFB3, INPPL1, TNFAIP1, BAG6, RNF216, KAT5, CAPN3, MAPK3, PAK4, WWOX, DAXX, GADD45B, MAP1S, DAPK3, CDK11B, TNFRSF1A, MFSD10, DDB1, NISCH, PACS2, PLSCR3, RRAGC, MADD, TAF6	503	620	19416	1.6187263515680113	1.0	0.9315761203632319	0.9255430559646891
REACTOME_PATHWAY	R-HSA-446203~Asparagine N-linked glycosylation	18	3.3834586466165413	0.019972013875862435	CTSA, DPAGT1, DCTN1, PRKCSH, SEC16A, RPN1, GBF1, MOGS, TRAPPC9, DDOST, ARFGAP2, HK1, MGAT5, MAN1C1, CALR, MAN1B1, SEC24C, SPTAN1	359	306	11153	1.8274619039816484	0.999999999989485	0.5687484860558097	0.5655711202119226
WIKIPATHWAYS	WP395:IL4 signaling	6	1.1278195488721803	0.02006311188250748	SHC1, PIK3CD, PIK3R2, PTPN6, TYK2, MAPK3	277	50	8749	3.7901805054151625	0.9999750764682093	0.5522635533974427	0.5522635533974427
KEGG_PATHWAY	hsa04210:Apoptosis	10	1.8796992481203008	0.02060291774535437	DAXX, GADD45B, PDPK1, PIK3CD, PIK3R2, CTSD, SPTAN1, CTSB, MAPK3, TNFRSF1A	266	136	8865	2.450519681556833	0.9977092836629156	0.3709376151049062	0.3645859436133838
GOTERM_BP_DIRECT	GO:0031647~regulation of protein stability	9	1.6917293233082706	0.020625414623628664	CTSA, BAG6, USP13, DDRGK1, USP4, CD81, VPS11, DDOST, HDAC6	503	131	19416	2.6519357139605115	1.0	0.9315761203632319	0.9255430559646891
GOTERM_BP_DIRECT	GO:0007041~lysosomal transport	4	0.7518796992481203	0.020718104438050368	GRN, VPS51, VPS52, PSAP	503	23	19416	6.713112628576368	1.0	0.9315761203632319	0.9255430559646891
GOTERM_BP_DIRECT	GO:0030217~T cell differentiation	5	0.9398496240601504	0.021023007896917394	JAG2, TRAF3IP2, PIK3CD, PIK3R2, VAV1	503	41	19416	4.707365562721234	1.0	0.9315761203632319	0.9255430559646891
GOTERM_BP_DIRECT	GO:0046718~symbiont entry into host cell	8	1.5037593984962405	0.0211024432189972	ITGB5, CD81, HYAL2, INSR, DAG1, WWP2, CTSB, NECTIN1	503	107	19416	2.886011036584233	1.0	0.9315761203632319	0.9255430559646891
GOTERM_BP_DIRECT	GO:0032933~SREBP signaling pathway	3	0.5639097744360901	0.0212931684654453	SCAP, ARHGEF10L, SREBF2	503	9	19416	12.866799204771372	1.0	0.9315761203632319	0.9255430559646891
REACTOME_PATHWAY	R-HSA-72203~Processing of Capped Intron-Containing Pre-mRNA	17	3.195488721804511	0.0215193849673784	NUP214, ZRSR2, SF3A2, SF3B3, CPSF1, PRPF19, SART1, NXF1, PRPF6, POLR2A, SNRNP70, RBM42, SYMPK, SNRNP200, CACTIN, SNRPA, RBM10	359	285	11153	1.8531104921077066	0.999999999998548	0.5766579152205495	0.5734363626215521
REACTOME_PATHWAY	R-HSA-381038~XBP1(S) activates chaperone genes	6	1.1278195488721803	0.021529669211897296	ZBTB17, CUL7, SHC1, DCTN1, JMJD7-PLA2G4B, ADD1	359	50	11153	3.7280222841225625	0.999999999998567	0.5766579152205495	0.5734363626215521
KEGG_PATHWAY	hsa05223:Non-small cell lung cancer	7	1.3157894736842104	0.021595683071176045	RXRB, RXRA, GADD45B, PDPK1, PIK3CD, PIK3R2, MAPK3	266	73	8865	3.195746214852199	0.9982964252757051	0.3709376151049062	0.3645859436133838
REACTOME_PATHWAY	R-HSA-5663205~Infectious disease	45	8.458646616541353	0.02163042459326882	CYFIP2, PRKCSH, RPN1, CHD3, MED16, MED15, AP2A2, MED12, POLR2A, MGAT5, DVL2, VPS11, TBL1X, GGT1, PRKACA, IL6R, VPS16, MAPK3, BRD4, NUP214, MBD3, DAXX, NOS2, PDPK1, AP1B1, MED9, MOGS, MYO9B, TYK2, EEF2, SUPT5H, VAV1, DDOST, NCOR2, MED22, P2RX4, HGS, PTPN6, TAF6, CALR, MAN1B1, GNB5, PPIB, AGRN, SEC24C	359	1008	11153	1.3869130521289297	0.9999999999987406	0.5766579152205495	0.5734363626215521
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	90	16.917293233082706	0.023229845396500994	RNF10, KDM5C, ZNF692, SMARCB1, GMEB2, CHD8, AKAP8L, ASH2L, CHD3, SGF29, MED16, MED15, ARHGAP35, MED12, SIN3B, KAT5, ZMIZ2, KHSRP, SCMH1, UBTF, CPNE1, ZNF768, KAT8, ZNF444, PELP1, MEN1, TLE2, DAXX, ZHX3, RING1, PDPK1, DAPK3, PTOV1, TFEB, MED9, MRTFA, SAFB, SREBF2, NCOR2, MED22, THAP7, RARA, VOPP1, VGLL4, GTF3C1, ZNF592, SFSWAP, MAZ, SUPT6H, HDAC6, ZBTB40, RXRB, MNT, RXRA, POLR2A, ZNF629, CUX1, MIER2, HSF1, ZSCAN12, ZBED1, TBL1X, ZNF500, ZBTB7A, BRD4, BANP, MLXIP, MBD3, ZBTB17, CBX6, TCF7L1, KDM4B, POU2F1, BRF2, PCGF2, SETD1B, NR1H3, ZNF34, TBX6, SUPT5H, ZZEF1, SMARCA4, ASXL1, CARM1, CNOT3, PAF1, LHX6, TAF6, SLC2A4RG, ZNF212	340	2475	11434	1.2228877005347594	0.8765412356759319	0.34844768094751494	0.3252178355510139
GOTERM_BP_DIRECT	GO:0006487~protein N-linked glycosylation	6	1.1278195488721803	0.023324548888410537	DPAGT1, MGAT5, RPN1, MAN1C1, MOGS, DDOST	503	63	19416	3.676228344220392	1.0	1.0	0.9939024390243902
KEGG_PATHWAY	hsa05216:Thyroid cancer	5	0.9398496240601504	0.02377645198764944	RXRB, TCF7L1, RXRA, GADD45B, MAPK3	266	37	8865	4.503657793131477	0.9991120478670529	0.3797854555170903	0.373282279908921
REACTOME_PATHWAY	R-HSA-3781860~Diseases associated with N-glycosylation of proteins	4	0.7518796992481203	0.024930504799911657	CTSA, DPAGT1, MOGS, MAN1B1	359	20	11153	6.213370473537604	0.9999999999999818	0.6218202614332239	0.6183464052240997
REACTOME_PATHWAY	R-HSA-114604~GPVI-mediated activation cascade	5	0.9398496240601504	0.024954757511515484	PDPK1, PIK3R2, PTPN6, VAV1, PIK3R5	359	35	11153	4.438121766812574	0.9999999999999823	0.6218202614332239	0.6183464052240997
REACTOME_PATHWAY	R-HSA-381070~IRE1alpha activates chaperones	6	1.1278195488721803	0.025083518581158214	ZBTB17, CUL7, SHC1, DCTN1, JMJD7-PLA2G4B, ADD1	359	52	11153	3.5846368116563108	0.999999999999985	0.6218202614332239	0.6183464052240997
REACTOME_PATHWAY	R-HSA-163765~ChREBP activates metabolic gene expression	3	0.5639097744360901	0.025309523809333136	FASN, AGPAT1, ACACB	359	8	11153	11.650069637883009	0.9999999999999888	0.6218202614332239	0.6183464052240997
WIKIPATHWAYS	WP23:B cell receptor signaling	8	1.5037593984962405	0.025876776121159437	SHC1, PDPK1, CD81, HCLS1, PIK3R2, PTPN6, PIP5K1C, VAV1	277	92	8749	2.746507612619683	0.9999988906506352	0.6766776955683192	0.6766776955683192
GOTERM_BP_DIRECT	GO:0061744~motor behavior	4	0.7518796992481203	0.0259068946253083	EXT1, PFKFB3, DCTN1, GBA1	503	25	19416	6.176063618290258	1.0	1.0	0.9939024390243902
GOTERM_BP_DIRECT	GO:0008361~regulation of cell size	4	0.7518796992481203	0.0259068946253083	LARS1, VAV1, ARHGAP35, WDTC1	503	25	19416	6.176063618290258	1.0	1.0	0.9939024390243902
