Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa03030:DNA replication	3	1.4018691588785046	0.056574629154708726	POLA1, FEN1, MCM7	96	36	8865	7.6953125	0.9999956548891483	0.5428872325800509	0.5249617107495775
GOTERM_BP_DIRECT	GO:0001843~neural tube closure	4	1.8691588785046727	0.05661974534670686	SDC4, SPINT1, SEMA4C, PHACTR4	202	84	19416	4.5770862800565775	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	11	5.14018691588785	0.05662666554998733	LAMA5, FERMT1, MAEA, JUP, LAMB3, COL7A1, TNC, MSLN, DSC3, EPHA2, DGCR2	202	543	19416	1.9471582517367758	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-212436~Generic Transcription Pathway	23	10.74766355140187	0.05669741838724447	ESRRA, PRR5, SREBF1, PTPN1, NOTCH3, PPP1R13B, HDAC3, SMARCC2, NOTCH1, SMAD3, DDB2, RUNX1, RAD51D, CCND1, BCL6, PPP1R13L, DDIT4, ERBB2, DGCR8, CDK12, TP53, KCTD15, TEAD3	141	1234	11153	1.4742979642976197	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-2022928~HS-GAG biosynthesis	3	1.4018691588785046	0.057406886944004705	SDC4, GPC1, SDC1	141	31	11153	7.654770075497598	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0036297~interstrand cross-link repair	3	1.4018691588785046	0.05878302953837804	RAD51D, HMCES, FANCE	202	38	19416	7.58832725377801	1.0	1.0	1.0
KEGG_PATHWAY	hsa05216:Thyroid cancer	3	1.4018691588785046	0.05940077799685018	CCND1, TP53, DDB2	96	37	8865	7.487331081081081	0.9999976997320899	0.5428872325800509	0.5249617107495775
WIKIPATHWAYS	WP5434:Cancer pathways	12	5.607476635514018	0.06067200057705717	NOTCH3, LAMA5, NOTCH1, SMAD3, JUP, CCND1, LAMB3, ERBB2, FGFR3, TP53, DDB2, RUNX1	113	509	8749	1.8253385955456647	0.9999999989941906	1.0	1.0
REACTOME_PATHWAY	R-HSA-69190~DNA strand elongation	3	1.4018691588785046	0.060743471227768644	POLA1, FEN1, MCM7	141	32	11153	7.415558510638298	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-8852405~Signaling by MST1	2	0.9345794392523363	0.061218043828292934	SPINT1, MST1R	141	5	11153	31.639716312056734	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-5083630~Defective LFNG causes SCDO3	2	0.9345794392523363	0.061218043828292934	NOTCH3, NOTCH1	141	5	11153	31.639716312056734	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0000184~nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	3	1.4018691588785046	0.06154994856850153	EXOSC10, RNPS1, DCP1A	202	39	19416	7.393754760091394	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	3	1.4018691588785046	0.06154994856850153	SREBF1, DUOX1, SDC1	202	39	19416	7.393754760091394	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0045444~fat cell differentiation	4	1.8691588785046727	0.06160993334879699	SREBF1, CCND1, CEBPD, FOSL2	202	87	19416	4.419255718675316	1.0	1.0	1.0
KEGG_PATHWAY	hsa04371:Apelin signaling pathway	5	2.336448598130841	0.06316086795116359	NOTCH3, SMAD3, CCND1, ITPR3, PLAT	96	140	8865	3.297991071428571	0.9999990160231358	0.5428872325800509	0.5249617107495775
KEGG_PATHWAY	hsa05418:Fluid shear stress and atherosclerosis	5	2.336448598130841	0.0644931435278001	SDC4, GPC1, SDC1, PLAT, TP53	96	141	8865	3.2746010638297873	0.9999992722894521	0.5428872325800509	0.5249617107495775
WIKIPATHWAYS	WP4255:Non small cell lung cancer	4	1.8691588785046727	0.0645418892418816	CCND1, ERBB2, TP53, DDB2	113	72	8749	4.301376597836775	0.9999999997435173	1.0	1.0
REACTOME_PATHWAY	R-HSA-1430728~Metabolism	36	16.822429906542055	0.0649858400863149	ABCD4, PANK4, CEMIP, HDAC3, SDC4, DMAC2, TACO1, ITPR3, PGS1, DUOX1, MAEA, GM2A, CPT2, QARS1, GPC1, CKMT1B, LDLRAP1, PRODH, SLC25A44, RAE1, ESRRA, SREBF1, PARP6, ABCC1, SUOX, PHKA2, ACSF2, UCKL1, ITPKC, SDC1, MMS19, KYAT1, CIAPIN1, LRP10, RPL28, CRAT	141	2177	11153	1.3080268571819504	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-157118~Signaling by NOTCH	7	3.2710280373831773	0.06516787400305595	NOTCH3, NOTCH1, SMAD3, HDAC3, CCND1, TP53, RUNX1	141	226	11153	2.449978033013243	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-1266738~Developmental Biology	25	11.682242990654206	0.06538614954286576	EPHB6, HDAC3, NOTCH1, CEBPD, PPL, CCND1, QARS1, GPC1, ERBB2, PLXNA2, PAK6, SREBF1, SMARCC2, SMAD3, JUP, UNC5B, KRT5, RUNX1, KRT17, GJB3, RNPS1, RPL28, TP53, DSC3, EPHA2	141	1393	11153	1.4195852616680158	1.0	1.0	1.0
KEGG_PATHWAY	hsa05165:Human papillomavirus infection	8	3.7383177570093453	0.06588976902246618	NOTCH3, LAMA5, NOTCH1, NHERF1, CCND1, LAMB3, TNC, TP53	96	333	8865	2.218468468468468	0.9999994698444635	0.5428872325800509	0.5249617107495775
WIKIPATHWAYS	WP5221:2q11 2 copy number variation syndrome	3	1.4018691588785046	0.06632135907613669	ERBB2, SEMA4C, MMS19	113	33	8749	7.038616251005632	0.9999999998634325	1.0	1.0
KEGG_PATHWAY	hsa05210:Colorectal cancer	4	1.8691588785046727	0.06638863923077298	SMAD3, CCND1, TP53, DDB2	96	87	8865	4.245689655172414	0.999999526609976	0.5428872325800509	0.5249617107495775
KEGG_PATHWAY	hsa04510:Focal adhesion	6	2.803738317757009	0.06658050965604398	LAMA5, CCND1, LAMB3, ERBB2, TNC, PAK6	96	203	8865	2.729371921182266	0.9999995467942902	0.5428872325800509	0.5249617107495775
WIKIPATHWAYS	WP4216:Chromosomal and microsatellite instability in colorectal cancer 	4	1.8691588785046727	0.06670454779242102	SMAD3, CCND1, TP53, DDB2	113	73	8749	4.24245363074312	0.9999999998807829	1.0	1.0
REACTOME_PATHWAY	R-HSA-72203~Processing of Capped Intron-Containing Pre-mRNA	8	3.7383177570093453	0.06764226681398905	HNRNPL, HNRNPM, FUS, SRRT, TFIP11, CWC25, RNPS1, RAE1	141	285	11153	2.2203309692671396	1.0	1.0	1.0
UP_KW_BIOLOGICAL_PROCESS	KW-0227~DNA damage	10	4.672897196261682	0.06835571644140861	BABAM2, RAD51D, FEN1, EXOSC10, CCND1, HMCES, DELE1, MMS19, FANCE, DDB2	133	440	11434	1.9538619275461382	0.9946971524509162	1.0	1.0
WIKIPATHWAYS	WP4541:Hippo Merlin signaling dysregulation	5	2.336448598130841	0.06937226278619159	CCND1, PAK6, FGFR3, EPHA2, TEAD3	113	121	8749	3.199371023184378	0.9999999999537775	1.0	1.0
GOTERM_BP_DIRECT	GO:0071716~leukotriene transport	2	0.9345794392523363	0.07026439352336533	ABCC1, ABCC10	202	7	19416	27.462517680339463	1.0	1.0	1.0
WIKIPATHWAYS	WP5055:Burn wound healing	4	1.8691588785046727	0.07112846927358667	SMAD3, TNC, FGFR3, TP53	113	75	8749	4.129321533923304	0.9999999999752645	1.0	1.0
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription by RNA polymerase II	16	7.476635514018691	0.07300364965698297	SREBF1, NOTCH3, HDAC3, SMARCC2, NOTCH1, SMAD3, BCL11A, MBD1, FOXK2, ZBTB5, RUNX1, METTL13, CCND1, BCL6, PPP1R13L, TP53	202	958	19416	1.6053246243204697	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-1912399~Pre-NOTCH Processing in the Endoplasmic Reticulum	2	0.9345794392523363	0.07300755529826812	NOTCH3, NOTCH1	141	6	11153	26.366430260047277	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0042307~positive regulation of protein import into nucleus	3	1.4018691588785046	0.0730423225889556	SMAD3, HDAC3, JUP	202	43	19416	6.705963619617775	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-196849~Metabolism of water-soluble vitamins and cofactors	5	2.336448598130841	0.07568515205122858	ABCD4, PANK4, PARP6, ABCC1, LDLRAP1	141	127	11153	3.1141453063047972	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001756~somitogenesis	3	1.4018691588785046	0.07601578777432075	SMAD3, PLXNA2, TP53	202	44	19416	6.553555355535552	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-6806834~Signaling by MET	4	1.8691588785046727	0.07694715772521474	LAMA5, PTPN1, SPINT1, LAMB3	141	79	11153	4.005027381273004	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008283~cell population proliferation	5	2.336448598130841	0.07891080049626714	RHBDF1, SMAD3, MCM7, ERBB2, YY1AP1	202	156	19416	3.0807311500380807	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-6809371~Formation of the cornified envelope	5	2.336448598130841	0.07913805066672427	JUP, KRT17, KRT5, PPL, DSC3	141	129	11153	3.0658639837264285	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0060740~prostate gland epithelium morphogenesis	2	0.9345794392523363	0.07989275443357449	NOTCH1, TNC	202	8	19416	24.02970297029703	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0032288~myelin assembly	2	0.9345794392523363	0.07989275443357449	PLLP, GPC1	202	8	19416	24.02970297029703	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006271~DNA strand elongation involved in DNA replication	2	0.9345794392523363	0.07989275443357449	POLA1, MCM7	202	8	19416	24.02970297029703	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0051683~establishment of Golgi localization	2	0.9345794392523363	0.07989275443357449	NHERF1, STK25	202	8	19416	24.02970297029703	1.0	1.0	1.0
WIKIPATHWAYS	WP4331:Neovascularization processes	3	1.4018691588785046	0.08097441914283914	NOTCH3, NOTCH1, SMAD3	113	37	8749	6.277684764410428	0.9999999999992731	1.0	1.0
WIKIPATHWAYS	WP4844:Influence of laminopathies on Wnt signaling	3	1.4018691588785046	0.08097441914283914	SREBF1, CCND1, CEBPD	113	37	8749	6.277684764410428	0.9999999999992731	1.0	1.0
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	10	4.672897196261682	0.08149873694493871	AVEN, PRR5, BABAM2, DSTYK, ANKLE2, SMAD3, HDAC3, ERBB2, CIAPIN1, TP53	202	506	19416	1.8995812624740738	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008150~biological_process	4	1.8691588785046727	0.08156251895485592	KIAA0930, NYNRIN, TMEM39B, C1ORF50	202	98	19416	3.9232168114770665	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006281~DNA repair	7	3.2710280373831773	0.0815777065140216	POLA1, RAD51D, FEN1, EXOSC10, MMS19, CSNK1E, DDB2	202	290	19416	2.3201092523045412	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-9772572~Early SARS-CoV-2 Infection Events	3	1.4018691588785046	0.0820527086885613	SDC4, GPC1, SDC1	141	38	11153	6.24468085106383	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-390471~Association of TriC/CCT with target proteins during biosynthesis	3	1.4018691588785046	0.0820527086885613	HDAC3, TP53, DCAF7	141	38	11153	6.24468085106383	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0001755~neural crest cell migration	3	1.4018691588785046	0.0820753089087491	SEMA4C, SEMA3F, PHACTR4	202	46	19416	6.268618166164442	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-3700989~Transcriptional Regulation by TP53	9	4.205607476635514	0.08244020440398275	PRR5, RAD51D, PPP1R13B, BCL6, PPP1R13L, DDIT4, CDK12, TP53, DDB2	141	359	11153	1.9829905766609373	1.0	1.0	1.0
KEGG_PATHWAY	hsa02010:ABC transporters	3	1.4018691588785046	0.08362589118283531	ABCD4, ABCC1, ABCC10	96	45	8865	6.156250000000001	0.999999990891733	0.6566181085467069	0.6349373219437495
REACTOME_PATHWAY	R-HSA-8941855~RUNX3 regulates CDKN1A transcription	2	0.9345794392523363	0.08465005482782585	SMAD3, TP53	141	7	11153	22.59979736575481	1.0	1.0	1.0
WIKIPATHWAYS	WP4016:DNA IR damage and cellular response via ATR	4	1.8691588785046727	0.08516313976418596	FEN1, SMARCC2, BCL6, TP53	113	81	8749	3.8234458647437997	0.9999999999998398	1.0	1.0
REACTOME_PATHWAY	R-HSA-74160~Gene expression (Transcription)	27	12.616822429906541	0.08630585242468194	PRR5, NOTCH3, PPP1R13B, HDAC3, NOTCH1, SRRT, CCND1, PPP1R13L, ERBB2, DGCR8, RAE1, TEAD3, ESRRA, SREBF1, PTPN1, SMARCC2, SMAD3, RUNX1, DDB2, RAD51D, BCL6, POLR1B, DDIT4, RNPS1, CDK12, TP53, KCTD15	141	1579	11153	1.3525527872475174	1.0	1.0	1.0
WIKIPATHWAYS	WP366:TGF beta signaling pathway	5	2.336448598130841	0.08892054144795497	SMAD3, CCND1, TNC, DCP1A, TP53	113	132	8749	2.9327567712523464	0.9999999999999589	1.0	1.0
GOTERM_BP_DIRECT	GO:0060253~negative regulation of glial cell proliferation	2	0.9345794392523363	0.08942189480670336	NOTCH1, TP53	202	9	19416	21.35973597359736	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0015889~cobalamin transport	2	0.9345794392523363	0.08942189480670336	ABCD4, ABCC1	202	9	19416	21.35973597359736	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0048512~circadian behavior	2	0.9345794392523363	0.08942189480670336	CSNK1E, TP53	202	9	19416	21.35973597359736	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0008543~fibroblast growth factor receptor signaling pathway	4	1.8691588785046727	0.08942832597254874	ERBB2, MST1R, FGFR3, EPHA2	202	102	19416	3.7693651718112986	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-3560782~Diseases associated with glycosaminoglycan metabolism	3	1.4018691588785046	0.09344626580791915	SDC4, GPC1, SDC1	141	41	11153	5.787752983912817	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0006635~fatty acid beta-oxidation	3	1.4018691588785046	0.09461472124922846	ABCD4, CPT2, CRAT	202	50	19416	5.767128712871287	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0007084~mitotic nuclear membrane reassembly	2	0.9345794392523363	0.09885283205300668	ANKLE2, REEP4	202	10	19416	19.223762376237623	1.0	1.0	1.0
REACTOME_PATHWAY	R-HSA-1643685~Disease	30	14.018691588785046	0.09961014267191298	ABCD4, PRR5, NOTCH3, FEN1, HDAC3, NOTCH1, CEBPD, SDC4, WIPF2, ITPR3, CCND1, GPC1, SLC22A18, ERBB2, RAE1, PARP6, SMAD3, BCL11A, HMGA1, ATP1B3, RUNX1, DUSP7, CNKSR1, POLA1, RAD51D, GGCX, SDC1, RPL28, FGFR3, TP53	141	1821	11153	1.3031184642527487	1.0	1.0	1.0
