Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
AAR2	-0.1183773744036503	7.656393980880696	-1.9423989119025828	0.06190308937886296	0.49972675789482096	-4.115493223380142
GNB1	-0.17521775859709335	9.347916136840967	-1.9414440012342995	0.06202382914373153	0.4997460938670021	-4.117006405995222
ANAPC13	0.1547208300930481	10.74045508649193	1.940519418787216	0.06214092953345155	0.4997460938670021	-4.1184710019978485
MATR3	0.12786377194600176	9.106367199168925	1.940180733719932	0.06218387288495592	0.4997460938670021	-4.119007370248672
CHEK1	-0.1471882986334246	4.586124680903928	-1.9400620114224967	0.062198932315847735	0.4997460938670021	-4.119195371701666
TFIP11	-0.15068538776633178	6.117582358492578	-1.939130704203017	0.06231717495820881	0.4997460938670021	-4.120669836433056
EVI5	0.2326532216885065	6.839702517048799	1.9389127068928549	0.06234488105114131	0.4997460938670021	-4.121014898126481
DCTN5	-0.12955586559181523	7.244537014042296	-1.9382013107695766	0.062435369647739714	0.4997460938670021	-4.122140745705523
TMEM184B	-0.1604333946496283	8.074743037957935	-1.9379026404876134	0.06247339415149392	0.4997460938670021	-4.1226133262589535
MCF2L	0.13820983830955025	7.129203742894046	1.9367608189296461	0.06261894835634621	0.4997460938670021	-4.124419509574881
CDK11B	-0.14796475186213992	7.834856423514457	-1.9366159090296926	0.06263744189721299	0.4997460938670021	-4.124648677683053
SNX1	-0.1404206164439652	8.547962969902873	-1.936288034079578	0.06267930315815018	0.4997460938670021	-4.125167149147019
FEZ2	-0.11320590391440406	6.630728251656224	-1.9353812655358849	0.06279520114041227	0.4999735162936126	-4.126600689331495
IDH3G	-0.26304446115165403	8.689808682793494	-1.9342442478244481	0.06294079171738949	0.4999735162936126	-4.1283975306070335
KCNJ14	0.14826253326876207	5.671697656773522	1.934103015901219	0.06295889638887513	0.4999735162936126	-4.12862066595689
TMEM160	-0.18783049120255554	7.546035009150727	-1.9338655810997674	0.06298934362088729	0.4999735162936126	-4.128995766917172
SGSM3	-0.14877007503954967	7.929340688292554	-1.9323522198980507	0.06318370925683185	0.5009467870046976	-4.131385777034412
IL7	-0.3899386865384077	6.791283011645334	-1.9318137384851948	0.06325299379831276	0.5009467870046976	-4.132235849333419
FLII	-0.1663341397407902	8.413835752849137	-1.9293149820330042	0.06357536548535202	0.5025011356278065	-4.136178190275469
TAPBP	-0.3516655441844367	8.766935147331486	-1.9287985748118275	0.0636421664752299	0.5025011356278065	-4.136992461773525
DPY19L4	0.12675432772203024	7.800196895874534	1.9279003736070264	0.06375850063271535	0.5025011356278065	-4.1384083585365365
PDIA6	-0.15247800694186164	10.541459568381137	-1.927749818730298	0.06377801843333256	0.5025011356278065	-4.138645640397227
ADTRP	-0.1669292165192512	4.100525193145133	-1.9275577055747832	0.06380293135364322	0.5025011356278065	-4.138948400033868
NFE2L3	-0.48923560194096194	6.176686514721029	-1.9263851893921244	0.06395516475877631	0.5028540625651294	-4.1407957314320445
THNSL2	-0.23483982145422838	5.867675174275703	-1.9248539346422524	0.06415445014639347	0.5028540625651294	-4.143206999897999
MTX1	-0.1333984865034623	8.505247012762924	-1.9243117504588947	0.0642251420225548	0.5028540625651294	-4.144060434145045
SYNGR2	-0.17091275487975513	6.941246255979698	-1.9238665098479297	0.06428324465269149	0.5028540625651294	-4.1447611382258565
CDIPT	-0.16463615174785512	10.50057587342172	-1.9231341036867293	0.06437892091032141	0.5028540625651294	-4.145913509484301
ICMT	-0.15840903899535677	7.611853206833051	-1.9230721396409651	0.06438702111876042	0.5028540625651294	-4.146010988938332
SZRD1	-0.17718824702643807	7.03098211574658	-1.922336970052786	0.0644831932534178	0.5028540625651294	-4.147167350080392
UBN1	-0.14357990550824143	8.411033534295257	-1.9220779189985573	0.06451711105887309	0.5028540625651294	-4.147574737178219
BAZ1B	-0.12661930358470744	8.230169156620663	-1.9218864929403656	0.06454218461277988	0.5028540625651294	-4.147875749912336
TNFRSF1A	-0.2208879192587643	8.905640443321946	-1.9217841817006527	0.06455558911309094	0.5028540625651294	-4.148036622599184
GTF3A	0.170848460178883	9.65426485328534	1.9197902792228314	0.0648173071295976	0.5041445152474855	-4.151170525139968
VCP	-0.17799247933869103	9.242655277360985	-1.9190341258882901	0.0649167998730912	0.5041445152474855	-4.152358366682433
BLVRB	0.1700145780797653	9.203398841926587	1.9173343312513214	0.06514093868612134	0.5041445152474855	-4.155027294488453
TCF7L1	-0.3278149665614898	7.355848754936791	-1.9169866696096793	0.06518686480171997	0.5041445152474855	-4.155572956065569
MUC4	-0.265294099345882	8.513757309679335	-1.9167615790260293	0.06521661426153427	0.5041445152474855	-4.155926200464609
ACTMAP	-0.19012329572735537	6.969624745476841	-1.916538038179172	0.06524617055924235	0.5041445152474855	-4.156276982013537
PDXK	-0.11255811942874713	7.7091745871200095	-1.9163165626525898	0.06527546524681208	0.5041445152474855	-4.1566244923964
WBP2	-0.2404328252872854	6.769571009104962	-1.9162143739799484	0.06528898564578922	0.5041445152474855	-4.156784823321299
HDAC6	-0.18335188190722077	7.586996270791668	-1.9154635488588345	0.06538840051328826	0.5043639492360475	-4.157962648497958
KDM4B	-0.10997350916378312	6.515903459916581	-1.9148479819672548	0.06547000414791665	0.5044456718728849	-4.158928034740983
RHOT2	-0.09111315267238851	7.953767894316464	-1.9141675366196105	0.06556031131338168	0.5044951006468773	-4.159994898194364
NCOR2	-0.21377632634159394	9.829792202406484	-1.9128994919030098	0.06572889172349426	0.5044951006468773	-4.161982293532885
TAS2R14	0.1822548414829662	5.094666138983848	1.912742460836227	0.06574979438849846	0.5044951006468773	-4.162228338152601
PSPHP1	1.2896276233299744	6.450879257313806	1.9124008302234974	0.0657952893231879	0.5044951006468773	-4.162763570767912
PDE1C	-0.3983509358367605	4.670860117456386	-1.9121290820798642	0.06583149750839742	0.5044951006468773	-4.16318926727385
PNMA1	-0.2811918739639028	9.367565304756198	-1.910600980292807	0.06603542639378647	0.5048341341620117	-4.165582209762358
VPS33B	-0.11155348452398438	7.455681610086475	-1.9103467913627077	0.06606940161157741	0.5048341341620117	-4.165980119426071
NDUFS6	-0.15018368710470534	10.42599397449752	-1.909314255287071	0.06620756759309315	0.5048341341620117	-4.167596051805752
ABCF3	-0.11535804790070248	7.176657898913099	-1.9083004034915183	0.06634347707616156	0.5048341341620117	-4.169182104151915
ZNF467	0.2665004203423502	6.9566693297380535	1.9081745533350325	0.06636036448173205	0.5048341341620117	-4.169378937794136
VPS41	0.12212373275317578	6.945092153447186	1.9080632139663658	0.06637530784048784	0.5048341341620117	-4.169553067966973
TMX2	-0.14109442204387743	9.64969692874413	-1.9077920782346822	0.06641171039161221	0.5048341341620117	-4.169977081097313
LGALS3BP	-0.34794209506482776	9.575686409900644	-1.907549862043427	0.06644424485381208	0.5048341341620117	-4.170355830353773
CS	-0.1762334908133589	9.612280282344997	-1.9061620372242059	0.06663092386692147	0.5057116272976604	-4.172525250663363
WIPF2	-0.12290330551681433	7.7890502261314305	-1.9039968173334663	0.06692307956091163	0.5073026064629002	-4.175907506988403
ILF2	-0.19967709104230197	9.384796450611061	-1.9035510297230656	0.06698336780154847	0.5073026064629002	-4.17660350570499
ARCN1	-0.14528965276951653	9.766098483769984	-1.902767638340954	0.0670894275173528	0.507469345963362	-4.177826300718876
PDE4A	-0.2190290113339529	6.852540772530101	-1.9000083264923735	0.06746415726661067	0.507469345963362	-4.182130288682498
ZNHIT1	-0.15700899279441333	8.825578826413267	-1.8998211191686794	0.0674896465816315	0.507469345963362	-4.182422125075747
NHLRC2	0.11546804381728948	5.884914027450452	1.8994849070594004	0.0675354446607023	0.507469345963362	-4.182946189731571
ACOX1	-0.13617872223858934	7.634723823389613	-1.8991890648054233	0.06757576590046917	0.507469345963362	-4.183407270761858
UBXN6	-0.13442734585388763	8.522172994703011	-1.8991231947829599	0.0675847463624936	0.507469345963362	-4.183509924244287
MDC1	-0.16371689894033037	6.88573865108913	-1.8981518328006646	0.06771729808595099	0.507469345963362	-4.18502340724036
HDGF	-0.16130044689618767	10.327198459737449	-1.898144853117816	0.06771825134488427	0.507469345963362	-4.185034280199346
PLXNB2	-0.2070691751539527	10.229559490447699	-1.897558941608733	0.06779831437237985	0.507469345963362	-4.185946906399077
YWHAB	-0.1276347982893609	11.133507773658687	-1.8972607177967846	0.06783909720797077	0.507469345963362	-4.186411343507105
RAE1	-0.14181662190452637	8.494867087816154	-1.89690691854034	0.06788750765913472	0.507469345963362	-4.186962259293147
USP13	-0.26986130181601187	6.536339662695239	-1.8961877749269374	0.0679860004453331	0.507469345963362	-4.1880818293109865
PRPF8	-0.2297226747981495	9.040179878413111	-1.896085423659721	0.06800002836344454	0.507469345963362	-4.1882411447549295
MYO1C	-0.1979835710313538	8.710786718002346	-1.8960457676508735	0.06800546415500008	0.507469345963362	-4.1883028697955735
RNF130	0.13866240537798163	6.649275800709419	1.8951780370707059	0.0681245012773827	0.5078241942020217	-4.189653258662936
PTMA	-0.11493248228884781	12.303172252208464	-1.894411961948502	0.06822974290312496	0.5080069590209257	-4.190845060379143
SMYD3	-0.18553176493771353	7.981320546445154	-1.8939589767965415	0.06829203911387725	0.5080069590209257	-4.1915496092487645
PI4KAP1	-0.13988209232248625	9.342717440164241	-1.8925869720514166	0.06848102266486629	0.5088517397396395	-4.193682775653603
ANXA8L1	-0.44975881971808535	10.253597003263542	-1.8919512256562463	0.06856874531807479	0.5088517397396395	-4.194670825920387
RAB28	0.15263478805795788	6.4081356907054845	1.891576543935796	0.0686204908038534	0.5088517397396395	-4.195253022996927
LMNA	-0.23406976177796104	8.572351559544108	-1.8910105958588632	0.06869871519877122	0.5089005972597191	-4.196132253005157
MIF	-0.1647350578658241	11.077199853333214	-1.8894778720101868	0.06891095307278614	0.5099410527386175	-4.198512421185819
SERPINF1	-0.3593541494247778	10.737276524489783	-1.8866103134657717	0.06930954970822256	0.5113878399235411	-4.202961534991081
GOLGA7	0.13500427689611172	8.917674400682056	1.8865253309586711	0.0693213927960115	0.5113878399235411	-4.203093310209685
IL6ST	0.2184874889636885	7.849154922938782	1.8864740144572005	0.06932854506564111	0.5113878399235411	-4.203172880212427
AJAP1	0.3621959282623077	4.840739916148272	1.8855049659808458	0.06946372659041568	0.5113878399235411	-4.204675153424466
SH3BP2	-0.10924385268622319	5.691010357738015	-1.8850156049613767	0.06953207859644342	0.5113878399235411	-4.20543356621744
MRTFB	0.18455295284959508	7.585488113127349	1.8845055205239507	0.0696033870212213	0.5113878399235411	-4.2062239375408925
RRN3	0.13031927133870638	7.342566574927356	1.8835575974546277	0.06973607193337499	0.5113878399235411	-4.2076923056770195
PDIA4	-0.19625231269593915	9.132930538277096	-1.8834719779869322	0.06974806721554531	0.5113878399235411	-4.207824905865406
CPT2	-0.14841427865988208	7.6029406940511235	-1.8834272239512966	0.06975433796254382	0.5113878399235411	-4.2078942153125425
KPNB1	-0.10104862361660323	9.61531413301067	-1.8821036271491547	0.06994001510122005	0.5122204817309972	-4.209943472138082
RNF141	0.17873665652306475	6.881775257324479	1.8804173518732825	0.07017718786285151	0.5126297342165207	-4.212552663634655
BCCIP	0.17617566609497792	7.949524288388198	1.8802642611503901	0.07019875425421045	0.5126297342165207	-4.212789454726324
PTOV1	-0.23279591571222258	7.927568257019052	-1.8801675747685103	0.0702123777298247	0.5126297342165207	-4.21293899560269
DUSP8	-0.15151333928078	6.280404402921128	-1.8786462244077065	0.07042704249661788	0.5133999036360626	-4.215291238135316
CTSB	-0.24089411071095687	10.575368903718056	-1.8783960100450874	0.07046240231491568	0.5133999036360626	-4.215677969851306
PSMD2	-0.1571956602127167	9.554569931538472	-1.8769506168756995	0.07066696264966293	0.5143628101057434	-4.2179112067193385
ANKRD49	0.16744062091239378	9.010509605131698	1.8761523976100345	0.07078015076638716	0.5144332467733562	-4.219143953860078
SRGN	0.29277508521303813	8.454506960798199	1.8758612902258103	0.07082146893923738	0.5144332467733562	-4.2195934327590425
CREB3	-0.14126135161395137	8.530916878857813	-1.8744262569345331	0.07102545396934616	0.5150153199861488	-4.221808394861782
GSTZ1	-0.20166842439244906	7.9995259584960206	-1.8742777307064464	0.0710465953809721	0.5150153199861488	-4.2220375703494994
FAM200C	0.2656979355444452	6.701528430501154	1.873364381657613	0.07117672202988456	0.5154326537209989	-4.223446561668766
NDUFC1	0.1518934996780296	8.655526902938123	1.8716031068671417	0.07142823493410393	0.5163109395500711	-4.226162144326903
MUS81	-0.1283816321042377	7.667317174223279	-1.8710409881644245	0.07150866759241681	0.5163109395500711	-4.227028425861649
PEX3	0.10531229834300831	7.346902261747409	1.8709894759144885	0.07151604230254363	0.5163109395500711	-4.227107801529854
TPI1	-0.1921876399048222	8.960463793669073	-1.8696004063474316	0.07171515478780613	0.5172228016371317	-4.229247604032411
USP15	0.14969897021024806	6.875553655953845	1.8686640100251302	0.0718496495832614	0.5176672521698672	-4.230689400454482
BTG2	0.24746577117008614	7.624784316815765	1.866551949049756	0.07215380388018025	0.5187154532147916	-4.233939383173048
BCR	-0.19030708924257972	7.423123716532872	-1.8656705119658819	0.07228106594328715	0.5187154532147916	-4.235294887230285
LIPT1	0.21471015653967768	8.14135830174734	1.865436399749706	0.07231489960410233	0.5187154532147916	-4.235654831034704
CYP1B1	1.2536688300146168	11.084038811002275	1.8651842410426753	0.07235135658974112	0.5187154532147916	-4.23604248254388
IFNA7	0.1203843268262978	3.563169061742845	1.8642362675454394	0.07248855586155578	0.5187154532147916	-4.237499474832856
FAM171A1	-0.25355093626510694	8.780945709004234	-1.8639749772404315	0.07252641153366482	0.5187154532147916	-4.237900966967569
UQCRC1	-0.21609715284337153	9.580230783274937	-1.8637157297444455	0.07256398807516129	0.5187154532147916	-4.2382992777886805
PRR5	-0.1515382733908067	6.534614443666539	-1.8633779604944092	0.07261297108608811	0.5187154532147916	-4.238818166988588
SLC25A37	0.28054399997364277	6.847084020964248	1.8631069658145067	0.0726522910963848	0.5187154532147916	-4.2392344236697985
PLOD2	-0.3656779825026184	7.758420191091644	-1.8620451101593232	0.0728065379671662	0.519294825018824	-4.240865023913429
COX17	0.21161192546768515	7.8605277154923	1.8578782925236565	0.07341454443974801	0.5231062424272516	-4.24725679520664
DNM3	0.22195233284210825	4.874386005416146	1.8562204497877253	0.07365766327539558	0.5236493290992179	-4.249796835725302
CRELD2	-0.2512908476928112	9.944409048056032	-1.8556397148542567	0.0737429904250928	0.5236493290992179	-4.250686191009294
CD63	-0.09965047008502721	12.713310811351263	-1.8553828619221568	0.0737807568428386	0.5236493290992179	-4.251079475656361
ACTN4	-0.23429795590533212	8.480238987542227	-1.854814348863424	0.07386440745086426	0.5236493290992179	-4.251949815973119
SPR	-0.1499349691877773	7.987666433871762	-1.8545958934213302	0.07389657252422045	0.5236493290992179	-4.25228419661604
YIF1A	-0.1856766366757823	8.644779615275967	-1.8543483536277348	0.07393303449979105	0.5236493290992179	-4.252663059088015
MSH6	-0.18996090569176333	7.160257752398027	-1.8529216085834863	0.07414349220339271	0.5246169010088664	-4.254845955124136
ABCC4	0.14597641205087303	5.335175807154839	1.8520326829410534	0.07427487709156531	0.5248559209953545	-4.256205346938057
RBM48	0.11031257437984755	5.4436916364856645	1.8516936730483953	0.07432503610942098	0.5248559209953545	-4.256723647278003
WASHC4	0.12256678513076576	8.31537361395061	1.8511479204362602	0.07440584543328366	0.5249047924111689	-4.257557876852475
AATF	-0.14403482298897416	8.036868934422886	-1.8498296610028768	0.07460135117055422	0.5254108724035395	-4.259572173106903
ARHGEF18	-0.1795887881590641	8.32351883524704	-1.8491372260835715	0.07470422020407239	0.5254108724035395	-4.2606297715763874
TPRA1	-0.20171462056776077	6.778976716132886	-1.8490119979188802	0.07472283727827767	0.5254108724035395	-4.260821007897432
MSMB	0.4288234456330269	13.920684722985566	1.8478774560137161	0.07489168603388777	0.5254108724035395	-4.262553118529854
ACTN1	-0.48674147513039784	8.993357440790227	-1.8478052787172996	0.07490243894164934	0.5254108724035395	-4.262663284418027
SLC6A14	-0.336139943487556	10.795456988870443	-1.8476784161644153	0.07492134202488533	0.5254108724035395	-4.262856909700641
IFT25	0.31115154312589816	9.25506389451667	1.8460069401781252	0.07517078249000102	0.5266402749595338	-4.265407066301826
DESI2	-0.11583473599409946	6.23677451981178	-1.8454579601846244	0.07525286430609601	0.5266959093896612	-4.266244254627172
STXBP6	0.2808325651301937	7.060136353939034	1.84491807472997	0.07533366142662616	0.526742451549953	-4.267067387779839
ATP6V0A4	0.4821975315868466	6.623291670444853	1.8424147728389706	0.0757092702805019	0.5285717528535679	-4.27088161923607
HNRNPAB	-0.22479820304534875	10.640288515531154	-1.8416612350247195	0.07582264961598176	0.5285717528535679	-4.272028992123911
TRMT61B	0.1798882405102563	8.103670959250762	1.8413611409706043	0.0758678431561977	0.5285717528535679	-4.272485829499008
PPP1R10	-0.17613207415685825	7.353039209247378	-1.8398870600551178	0.07609017266759562	0.5285717528535679	-4.274729013975838
ZNF814	0.15365404621976994	5.318760615626803	1.839867228289959	0.0760931676196521	0.5285717528535679	-4.274759183589816
STXBP2	-0.12537640057602187	6.429187602455051	-1.8394141244208284	0.07616162200066227	0.5285717528535679	-4.2754484122121745
PPP2R1A	-0.22924718332173308	7.167216060993262	-1.8391243681585683	0.0762054257306151	0.5285717528535679	-4.275889100029728
LDAH	0.15441610919883164	6.988775053177089	1.8389315116901264	0.0762345926773696	0.5285717528535679	-4.27618238423654
IL33	0.3731276011525138	10.172235265700223	1.8380104778018613	0.0763740188522024	0.5285717528535679	-4.27758270997298
CYP39A1	0.3387423893399054	6.7499214041804	1.8373274887861812	0.07647755104075712	0.5285717528535679	-4.278620768046991
CAVIN3	-0.3669554916776497	7.545248382758546	-1.837117420034584	0.07650941892106758	0.5285717528535679	-4.278939986742984
OS9	-0.19828793638982994	8.73422688932275	-1.8359042321491623	0.07669368514317695	0.5285717528535679	-4.280782988139537
LRCH4	-0.15391288104689496	7.851871343106595	-1.8356152761433953	0.07673762961005885	0.5285717528535679	-4.281221814613285
PODXL	-0.2507799567107587	9.867380171847563	-1.8354376365211444	0.07676465578777668	0.5285717528535679	-4.281491562788657
TRIM13	0.2435967367828609	8.3312218592708	1.8346785699461172	0.07688023255733822	0.5285717528535679	-4.282643989606796
TIA1	0.14558506575034538	7.601782726329139	1.833710409682879	0.07702786287005915	0.5285717528535679	-4.284113333922898
ROGDI	-0.1889736625665103	7.445838826752031	-1.8335626682838515	0.07705041264725554	0.5285717528535679	-4.28433750363558
SSR2	-0.1813358735430257	10.670184700935566	-1.8330828042393585	0.07712369338381218	0.5285717528535679	-4.2850655110045786
GSTM5	0.32177835339548544	6.198922171870497	1.831909663688716	0.07730309710433936	0.5285717528535679	-4.286844679095832
TKFC	-0.1293216860265217	5.372611932828666	-1.831870101384746	0.07730915344237799	0.5285717528535679	-4.286904663443721
CBX6	-0.1664900705245303	8.534880338275403	-1.831501275096882	0.07736563425972573	0.5285717528535679	-4.28746382973768
CFI	-0.34246244565661177	7.234783101882654	-1.8314408991484383	0.0773748833984571	0.5285717528535679	-4.287555355621098
TMEM39B	-0.2297810489647898	6.666398308398472	-1.8293175937271138	0.07770076119238702	0.5285717528535679	-4.290772667040073
TRIP11	0.13463758175872007	7.0819322967292235	1.8292144383142768	0.07771662305988188	0.5285717528535679	-4.29092889877555
DEXI	-0.1521235755344658	7.2565579091393015	-1.829156615617694	0.07772551547896603	0.5285717528535679	-4.291016469887133
MFN1	0.15291528764599568	7.33463702960653	1.8286491488491066	0.07780359504062126	0.5285717528535679	-4.2917849249020605
CALU	-0.2136249217929744	7.629854119204825	-1.8282847931209079	0.07785969678365362	0.5285717528535679	-4.292336566130476
FLNB	-0.16085654405959066	8.696141477437841	-1.828274170027498	0.07786133299648476	0.5285717528535679	-4.29235264841776
WASHC5	-0.12433776442653247	8.20138042386501	-1.827471763290204	0.07798500820701049	0.5285717528535679	-4.293567202874238
RPS26	0.5072012525969143	12.673135337445887	1.827355185599424	0.0780029903615967	0.5285717528535679	-4.293743625289183
IER3	0.4582315803620689	9.998601925595391	1.827339228897632	0.07800545196553105	0.5285717528535679	-4.293767772629879
RFC4	-0.16015306609468416	7.421144268860621	-1.8269619311373237	0.07806367622649153	0.5285717528535679	-4.2943386915053825
SLC52A2	-0.19251118854285768	6.927505308094893	-1.8269385798285787	0.07806728100337901	0.5285717528535679	-4.294374023219836
WDR11	0.12930810273517612	8.716315032035691	1.8261083737819006	0.0781955338730357	0.5285717528535679	-4.295629940949811
SKP2	-0.10582656848073484	5.8405822547082336	-1.8259804990661754	0.07821530440003636	0.5285717528535679	-4.295823347950773
PAPOLA	0.1388148814566439	8.672129590413011	1.82560194281815	0.07827385754532003	0.5285717528535679	-4.296395842699372
CARHSP1	-0.13635430014572977	7.819270055985439	-1.8243987856794046	0.07846020512586441	0.5288641408874876	-4.298214782771273
GK	0.19347625602901636	7.097806713413412	1.8243611010796792	0.07846604793009739	0.5288641408874876	-4.2982717396385866
ANKRD46	0.1715321443355654	8.19979803277148	1.8218946357124255	0.07884927195100379	0.5307092670853041	-4.30199760568476
ZSWIM8	-0.13902353936704281	8.486699792628404	-1.8214073207399313	0.07892517720249237	0.5307092670853041	-4.302733288200352
HSF1	-0.09942419835603288	5.8187271053788	-1.820956850007873	0.07899539914579327	0.5307092670853041	-4.303413213143044
PRDX2	-0.09197276937534168	8.664321781310354	-1.8202632059996977	0.07910363290576741	0.5307092670853041	-4.304459921559014
COPS7A	-0.15913731826768723	8.006366403909933	-1.8198059641481859	0.07917504870181331	0.5307092670853041	-4.305149730885355
UBE2L3	-0.14714779323881624	8.113546161423962	-1.81942463997146	0.07923464924429939	0.5307092670853041	-4.305724906107079
MTDH	-0.10440942076341497	9.04170534148007	-1.8192449757938634	0.07926274385944646	0.5307092670853041	-4.305995872618707
PRMT2	0.1231083442646155	7.933712330524047	1.8176847797300464	0.07950707495760316	0.531135552914879	-4.30834806517956
ORC4	0.20578551818057603	7.476596275450794	1.8172190614844648	0.07958013252227006	0.531135552914879	-4.309049892071965
C8orf33	-0.1214813347394615	6.942425824485819	-1.8161771126499169	0.0797437918183993	0.531135552914879	-4.31061958215237
TAF9	-0.1537167411577153	9.213115296224045	-1.8161640898325755	0.07974583913760463	0.531135552914879	-4.310639196550962
TMEM87A	0.11929609096412497	7.303778018409978	1.815080260936729	0.07991638570852544	0.531135552914879	-4.312271231207491
ARHGDIA	-0.15735170126500103	7.729250815361061	-1.8146463323553235	0.07998475420831497	0.531135552914879	-4.3129244317445306
G6PC3	-0.19947575090403552	9.078548126245362	-1.8143299516669942	0.08003463373622927	0.531135552914879	-4.3134006091822945
SLC38A10	-0.1502861453465871	6.465057056742181	-1.8137112903778208	0.08013224668635957	0.531135552914879	-4.314331556776637
SENP6	0.13012324492399188	7.853242841358749	1.8133925514984897	0.08018257732453425	0.531135552914879	-4.314811092015405
PRKCSH	-0.1583168102135032	7.440759297676949	-1.81303889057576	0.08023845397950544	0.531135552914879	-4.315343090350355
MGAT1	-0.14651331822906744	8.259903945464321	-1.8128962212048332	0.08026100444822086	0.531135552914879	-4.31555767959685
TUFM	-0.14764530564917164	10.119936207580347	-1.8125242509698012	0.08031982393116197	0.531135552914879	-4.316117099226455
HOXB7	-0.16452998257158735	3.8831222390252527	-1.8123447542776445	0.08034822084106488	0.531135552914879	-4.31638701908754
HCAR3	0.5090044413823936	8.595393836224954	1.811964759498766	0.0804083654632607	0.531135552914879	-4.316958371604243
BMS1	-0.11429813627091437	8.70884382829436	-1.811679791779706	0.0804534946901331	0.531135552914879	-4.317386782502165
TOR1AIP2	-0.08879243963022745	5.8505535553567025	-1.8112433014079548	0.0805226619495108	0.531135552914879	-4.318042886343724
SMARCB1	-0.10763957728478146	5.238048666118082	-1.8087085202279811	0.08092533453799837	0.5324797926185779	-4.321850584385328
C1GALT1	0.2151098165170641	7.758790128915304	1.8080126007574224	0.08103618813301618	0.5324797926185779	-4.322895258150096
GGA1	-0.0960991946146861	7.593811674783155	-1.80778190312488	0.08107296477227986	0.5324797926185779	-4.32324149925144
IPO9	-0.12015259913179605	6.313263609105384	-1.8072680565693398	0.08115493082006303	0.5324797926185779	-4.3240125795898825
NCOA1	-0.13828933065172966	8.022806581993382	-1.8070405420948021	0.08119124531418402	0.5324797926185779	-4.324353934523655
ZBTB17	-0.10232028670409979	6.85367493239236	-1.8066028910064096	0.0812611395856912	0.5324797926185779	-4.32501047758097
ARHGEF2	-0.1285629299754602	7.362478803946977	-1.8056466609013002	0.08141403141171245	0.5324797926185779	-4.326444538933213
CNN2	-0.17429821119990885	7.740231046306465	-1.8055117267367793	0.08143562583019823	0.5324797926185779	-4.3266468527394935
CYB5R3	-0.2672433215919293	8.830912239632504	-1.8052530139549283	0.08147704305081904	0.5324797926185779	-4.327034721473141
H1-10	-0.21750933219225685	8.499984920006328	-1.8042234892913755	0.08164203748786274	0.5324797926185779	-4.32857778377011
NRIP3	-0.15741606798490554	5.448764340332802	-1.8037606404085857	0.08171630782584208	0.5324797926185779	-4.32927128402218
MYO1A	-0.11656108400814315	5.008960195604692	-1.8036200638635949	0.08173887664377268	0.5324797926185779	-4.329481886714259
TBC1D16	0.1333667200544216	6.884326190243023	1.8033899809962366	0.08177582670938362	0.5324797926185779	-4.329826554514796
TBCB	-0.152394430513349	9.464305503752849	-1.8032271604021457	0.08180198343275606	0.5324797926185779	-4.330070441745273
ZNF506	0.1587545866913307	5.305472789376409	1.8017713067911814	0.08203618030261238	0.5324797926185779	-4.332250389814994
ABHD10	0.14090345084405032	7.996204281855944	1.8015039216848132	0.08207925553667833	0.5324797926185779	-4.33265061507295
DUSP6	0.34172217884357914	9.56560509876614	1.801184938534279	0.08213066836755839	0.5324797926185779	-4.333128012590433
DAZAP1	-0.10325012216254828	9.260061566703518	-1.801089503788243	0.08214605561916417	0.5324797926185779	-4.3332708296706
ERI3	-0.1976329822121115	5.938537625526201	-1.7990870303488413	0.08246948870032703	0.5324797926185779	-4.336266154523934
CYP2B6	0.25011186875042474	7.8831335934583615	1.7983507182856269	0.0825886883555005	0.5324797926185779	-4.337366888492532
VAPA	0.11834758853528354	7.75294309427113	1.798206268637026	0.08261209017250244	0.5324797926185779	-4.3375827893276
NR4A2	0.4424035099105757	8.334755361806584	1.798126572158977	0.08262500396048114	0.5324797926185779	-4.337701901440977
USP1	0.16843771655242498	9.224099025118962	1.7980332850474725	0.08264012212306893	0.5324797926185779	-4.337841320521571
PARL	-0.07399826604781537	9.1394831652584	-1.7970523123356188	0.08279924203930582	0.5324797926185779	-4.3393070595738985
CHD3	-0.16875736019335175	7.704781219324052	-1.795875117747112	0.08299053524194361	0.5324797926185779	-4.341065166473866
PFN1	-0.32303179252555936	9.333437817038154	-1.795332956237512	0.08307876274079831	0.5324797926185779	-4.341874568115088
ATF7IP2	-0.3535884327941919	7.854421976382857	-1.7937438194144188	0.08333782842422581	0.5324797926185779	-4.3442459209031306
SLC22A5	0.1556760251078062	7.509722030446359	1.7936399448614795	0.08335478630708373	0.5324797926185779	-4.344400868428819
CXCR2	0.6783233240631363	5.7343905562674	1.7935335366754546	0.08337216086425057	0.5324797926185779	-4.344559588083549
PRUNE2	-0.44739676579275117	6.4337421495663545	-1.7931709365294062	0.08343139018026442	0.5324797926185779	-4.345100391542017
LINC00312	0.3379359983763976	6.951632767557433	1.7930858753918262	0.08344528977706907	0.5324797926185779	-4.3452272444685605
LSM6	0.1413736493151036	9.22001075321848	1.792706234221218	0.08350734991880482	0.5324797926185779	-4.34579335184292
APEX1	-0.16648970703061605	10.25020403030867	-1.792508763983867	0.0835396460322364	0.5324797926185779	-4.34608777553555
LANCL2	-0.1031515710709978	6.513401735205371	-1.7911165983723683	0.0837676359102485	0.5324797926185779	-4.348162746798864
